
# Arjan Koning 2023-09-07 (p,2n)

11676004  1 # AK 2022-06-06 n  24  50 004  Vanpatter 1962
10776021  1 # AK 2022-06-06 n  24  50 016  Sigg 1976
11132003  0 # AK 2022-06-06 n  24  50 016  Chittenden 1961
11328010  1 # AK 2022-06-06 n  24  50 016  Rayburn 1961
12958003  1 # AK 2022-06-06 n  24  50 016  Ghorai 1987
20536002  1 # AK 2022-06-06 n  24  50 016  Qaim 1972
20673004  1 # AK 2022-06-06 n  24  50 016  Valkonen 1976
21525002  1 # AK 2022-06-06 n  24  50 016  Bormann 1965
21976017  1 # AK 2022-06-06 n  24  50 016  Anders 1985
22089036  1 # AK 2022-06-06 n  24  50 016  Ikeda 1988
22338037  1 # AK 2022-06-06 n  24  50 016  Ercan 1991
22703006  1 # AK 2022-06-06 n  24  50 016  Uwamino 1992
30264009  1 # AK 2022-06-06 n  24  50 016  Araminowicz 1973
30438002  1 # AK 2022-06-06 n  24  50 016  Sailer 1977
30612012  0 # AK 2022-06-06 n  24  50 016  Chatterjee 1969
30755005  1 # AK 2022-06-06 n  24  50 016  ZhouMuyaoo 1987
30805004  1 # AK 2022-06-06 n  24  50 016  Berrada 1984
30805005  1 # AK 2022-06-06 n  24  50 016  Berrada 1984
30812002  1 # AK 2022-06-06 n  24  50 016  Ribansky 1985
30962003  1 # AK 2022-06-06 n  24  50 016  Dighe 1991
31161007  1 # AK 2022-06-06 n  24  50 016  Mukherjee 1961
31247006  1 # AK 2022-06-06 n  24  50 016  Khurana 1961
31623002  1 # AK 2022-06-06 n  24  50 016  ZhouFengQunnn 2005
33001006  1 # AK 2022-06-06 n  24  50 016  Pansare 1993
41118006  1 # AK 2022-06-06 n  24  50 103  Klochkova 1992
11676005  1 # AK 2022-06-06 n  24  52 004  Vanpatter 1962
20032002  1 # AK 2022-06-06 n  24  52 004  Tagesen 1966
22870003  1 # AK 2022-06-06 n  24  52 004  Mihailescu 2007
41329004  1 # AK 2022-06-06 n  24  52 004  Lychagin 1988
12958004  0 # AK 2022-06-06 n  24  52 016  Ghorai 1987
20091002  1 # AK 2022-06-06 n  24  52 016  Wenusch 1962
20536003  0 # AK 2022-06-06 n  24  52 016  Qaim 1972
20834002  0 # AK 2022-06-06 n  24  52 016  Bormann 1968
22089037  1 # AK 2022-06-06 n  24  52 016  Ikeda 1988
22124002  1 # AK 2022-06-06 n  24  52 016  Liskien 1989
22338039  1 # AK 2022-06-06 n  24  52 016  Ercan 1991
22406002  1 # AK 2022-06-06 n  24  52 016  Fessler 1998
22702006  0 # AK 2022-06-06 n  24  52 016  Uno 1996
22755003  1 # AK 2022-06-06 n  24  52 016  Iwasaki 1996
22976014  1 # AK 2022-06-06 n  24  52 016  Mannhart 2007
30264010  0 # AK 2022-06-06 n  24  52 016  Araminowicz 1973
30438003  1 # AK 2022-06-06 n  24  52 016  Sailer 1977
30577003  1 # AK 2022-06-06 n  24  52 016  Molla 1983
30812003  1 # AK 2022-06-06 n  24  52 016  Ribansky 1985
30972005  1 # AK 2022-06-06 n  24  52 016  Wagner 1989
31491003  1 # AK 2022-06-06 n  24  52 016  Molla 1997
31623003  1 # AK 2022-06-06 n  24  52 016  ZhouFengQunnn 2005
40136004  0 # AK 2022-06-06 n  24  52 016  Maslov 1974
41329005  1 # AK 2022-06-06 n  24  52 016  Lychagin 1988
109000022 1 # AK 2022-06-06 n  24  52 103  Smith 1980
11132004  1 # AK 2022-06-06 n  24  52 103  Chittenden 1961
11274029  1 # AK 2022-06-06 n  24  52 103  Paul 1953
11464005  1 # AK 2022-06-06 n  24  52 103  Kern 1959
11536003  1 # AK 2022-06-06 n  24  52 103  Clator 1969
11657002  1 # AK 2022-06-06 n  24  52 103  Husain 1967
12958002  0 # AK 2022-06-06 n  24  52 103  Ghorai 1987
12969010  0 # AK 2022-06-06 n  24  52 103  Meadows 1987
20673036  1 # AK 2022-06-06 n  24  52 103  Valkonen 1976
20721014  1 # AK 2022-06-06 n  24  52 103  Molla 1977
22089038  1 # AK 2022-06-06 n  24  52 103  Ikeda 1988
22338038  1 # AK 2022-06-06 n  24  52 103  Ercan 1991
22406003  1 # AK 2022-06-06 n  24  52 103  Fessler 1998
22433007  1 # AK 2022-06-06 n  24  52 103  Kasugai 1998
22976013  1 # AK 2022-06-06 n  24  52 103  Mannhart 2007
30013008  1 # AK 2022-06-06 n  24  52 103  Mitra 1966
30263007  1 # AK 2022-06-06 n  24  52 103  Dresler 1973
30336015  1 # AK 2022-06-06 n  24  52 103  Prasad 1971
30644016  1 # AK 2022-06-06 n  24  52 103  Viennot 1982
30707012  1 # AK 2022-06-06 n  24  52 103  Gupta 1985
30810002  1 # AK 2022-06-06 n  24  52 103  HoangDacLuccc 1986
30812004  0 # AK 2022-06-06 n  24  52 103  Ribansky 1985
30978004  1 # AK 2022-06-06 n  24  52 103  Viennot 1991
31161008  1 # AK 2022-06-06 n  24  52 103  Mukherjee 1961
31316021  1 # AK 2022-06-06 n  24  52 103  Khurana 1965
31464002  1 # AK 2022-06-06 n  24  52 103  Osman 1996
31543002  1 # AK 2022-06-06 n  24  52 103  TranDueThieppp 2003
330870041 1 # AK 2022-06-06 n  24  52 103  Pansare 1991
330870042 1 # AK 2022-06-06 n  24  52 103  Pansare 1991
40433013  0 # AK 2022-06-06 n  24  52 103  Aleksandrov 1975
41321002  1 # AK 2022-06-06 n  24  52 103  Artemev 1980
11676007  1 # AK 2022-06-06 n  24  53 004  Vanpatter 1962
11132005  0 # AK 2022-06-06 n  24  53 103  Chittenden 1961
11657003  1 # AK 2022-06-06 n  24  53 103  Husain 1967
127130022 1 # AK 2022-06-06 n  24  53 103  Smith 1981
20673005  1 # AK 2022-06-06 n  24  53 103  Valkonen 1976
20721015  0 # AK 2022-06-06 n  24  53 103  Molla 1977
21976019  1 # AK 2022-06-06 n  24  53 103  Anders 1985
22338040  1 # AK 2022-06-06 n  24  53 103  Ercan 1991
22406004  1 # AK 2022-06-06 n  24  53 103  Fessler 1998
22433008  1 # AK 2022-06-06 n  24  53 103  Kasugai 1998
30336016  1 # AK 2022-06-06 n  24  53 103  Prasad 1971
30644017  1 # AK 2022-06-06 n  24  53 103  Viennot 1982
30810003  1 # AK 2022-06-06 n  24  53 103  HoangDacLuccc 1986
30812006  1 # AK 2022-06-06 n  24  53 103  Ribansky 1985
30978005  1 # AK 2022-06-06 n  24  53 103  Viennot 1991
31464003  0 # AK 2022-06-06 n  24  53 103  Osman 1996
31543003  1 # AK 2022-06-06 n  24  53 103  TranDueThieppp 2003
33034003  1 # AK 2022-06-06 n  24  53 103  Lalremruata 2012
330870051 1 # AK 2022-06-06 n  24  53 103  Pansare 1991
330870052 1 # AK 2022-06-06 n  24  53 103  Pansare 1991
41321003  1 # AK 2022-06-06 n  24  53 103  Artemev 1980
11676008  1 # AK 2022-06-06 n  24  54 004  Vanpatter 1962
11657006  0 # AK 2022-06-06 n  24  54 103  Husain 1967
20673006  1 # AK 2022-06-06 n  24  54 103  Valkonen 1976
20721017  1 # AK 2022-06-06 n  24  54 103  Molla 1977
21936006  1 # AK 2022-06-06 n  24  54 103  Bahal 1985
22406006  1 # AK 2022-06-06 n  24  54 103  Fessler 1998
22433009  1 # AK 2022-06-06 n  24  54 103  Kasugai 1998
30810004  1 # AK 2022-06-06 n  24  54 103  HoangDacLuccc 1986
30812008  1 # AK 2022-06-06 n  24  54 103  Ribansky 1985
31543004  1 # AK 2022-06-06 n  24  54 103  TranDueThieppp 2003
330870061 1 # AK 2022-06-06 n  24  54 103  Pansare 1991
330870062 1 # AK 2022-06-06 n  24  54 103  Pansare 1991
41321004  1 # AK 2022-06-06 n  24  54 103  Artemev 1980
10497035  1 # AK 2022-06-06 n  55 133 016  Lu 1970
12918009  1 # AK 2022-06-06 n  55 133 016  Leich 1985
20087007  1 # AK 2022-06-06 n  55 133 016  Vonach 1959
20198019  1 # AK 2022-06-06 n  55 133 016  Nagel 1966
20198020  1 # AK 2022-06-06 n  55 133 016  Nagel 1966
20198021  1 # AK 2022-06-06 n  55 133 016  Nagel 1966
20198022  1 # AK 2022-06-06 n  55 133 016  Nagel 1966
20509004  1 # AK 2022-06-06 n  55 133 016  Havlik 1971
20519006  1 # AK 2022-06-06 n  55 133 016  Qaim 1970
20797007  1 # AK 2022-06-06 n  55 133 016  Bormann 1972
21339011  0 # AK 2022-06-06 n  55 133 016  Bormann 1962
21352012  0 # AK 2022-06-06 n  55 133 016  Pollehn 1961
30264039  0 # AK 2022-06-06 n  55 133 016  Araminowicz 1973
40136018  1 # AK 2022-06-06 n  55 133 016  Maslov 1974
20519007  1 # AK 2022-06-06 n  55 133 103  Qaim 1970
30175002  1 # AK 2022-06-06 n  55 133 103  Borbely 1963
30656024  1 # AK 2022-06-06 n  29  63 004  ShiXiaminn 1982
10776023  1 # AK 2022-06-06 n  29  63 016  Sigg 1976
11268004  1 # AK 2022-06-06 n  29  63 016  Mccrary 1960
11274035  1 # AK 2022-06-06 n  29  63 016  Paul 1953
11303003  1 # AK 2022-06-06 n  29  63 016  Brolleyjr 1952
11356004  1 # AK 2022-06-06 n  29  63 016  Ferguson 1960
11411003  1 # AK 2022-06-06 n  29  63 016  Dejuren 1960
11474006  1 # AK 2022-06-06 n  29  63 016  Forbes 1952
11784002  1 # AK 2022-06-06 n  29  63 016  Rayburn 1963
11785002  1 # AK 2022-06-06 n  29  63 016  Koehler 1962
11797002  1 # AK 2022-06-06 n  29  63 016  Fowler 1950
12950002  1 # AK 2022-06-06 n  29  63 016  Ghanbari 1986
12950003  1 # AK 2022-06-06 n  29  63 016  Ghanbari 1986
20106007  1 # AK 2022-06-06 n  29  63 016  Grimeland 1965
20106008  1 # AK 2022-06-06 n  29  63 016  Grimeland 1965
20280005  1 # AK 2022-06-06 n  29  63 016  Yasumi 1957
20329003  1 # AK 2022-06-06 n  29  63 016  Sakisaka 1961
20377004  1 # AK 2022-06-06 n  29  63 016  Liskien 1965
20416081  1 # AK 2022-06-06 n  29  63 016  Frehaut 1980
20536008  1 # AK 2022-06-06 n  29  63 016  Qaim 1972
20673008  1 # AK 2022-06-06 n  29  63 016  Valkonen 1976
20772004  1 # AK 2022-06-06 n  29  63 016  Ryves 1978
20835004  1 # AK 2022-06-06 n  29  63 016  Bormann 1969
20889023  1 # AK 2022-06-06 n  29  63 016  Pasquarelli 1967
20890005  1 # AK 2022-06-06 n  29  63 016  Cuzzocrea 1968
20930002  1 # AK 2022-06-06 n  29  63 016  Crumpton 1969
21115005  1 # AK 2022-06-06 n  29  63 016  Cohen 1956
21266007  1 # AK 2022-06-06 n  29  63 016  Cevolani 1962
21339006  1 # AK 2022-06-06 n  29  63 016  Bormann 1962
21352008  1 # AK 2022-06-06 n  29  63 016  Pollehn 1961
21401002  1 # AK 2022-06-06 n  29  63 016  Letessier 1964
21509003  1 # AK 2022-06-06 n  29  63 016  Mogharrab 1972
21673003  1 # AK 2022-06-06 n  29  63 016  Jarjis 1978
21673005  1 # AK 2022-06-06 n  29  63 016  Jarjis 1978
22338013  0 # AK 2022-06-06 n  29  63 016  Ercan 1991
22547002  1 # AK 2022-06-06 n  29  63 016  Ikeda 1994
22547003  1 # AK 2022-06-06 n  29  63 016  Ikeda 1994
22662005  1 # AK 2022-06-06 n  29  63 016  Sakane 2001
22703008  0 # AK 2022-06-06 n  29  63 016  Uwamino 1992
22976025  1 # AK 2022-06-06 n  29  63 016  Mannhart 2007
30033014  1 # AK 2022-06-06 n  29  63 016  Csikai 1967
30038007  1 # AK 2022-06-06 n  29  63 016  Csikai 1965
30061003  1 # AK 2022-06-06 n  29  63 016  Chatterjee 1967
30296009  1 # AK 2022-06-06 n  29  63 016  MANJUSHREEMAJUMDERR 1977
30612002  1 # AK 2022-06-06 n  29  63 016  Chatterjee 1969
31107003  1 # AK 2022-06-06 n  29  63 016  Glover 1962
31107004  1 # AK 2022-06-06 n  29  63 016  Glover 1962
33001003  1 # AK 2022-06-06 n  29  63 016  Pansare 1993
40212004  0 # AK 2022-06-06 n  29  63 016  Andreev 1968
40212005  0 # AK 2022-06-06 n  29  63 016  Andreev 1968
13132003  1 # AK 2022-06-06 n  29  63 103  Bowers 1989
13166008  1 # AK 2022-06-06 n  29  63 103  Greenwood 1990
20721055  0 # AK 2022-06-06 n  29  63 103  Molla 1977
21487019  0 # AK 2022-06-06 n  29  63 103  Allan 1957
22671002A 1 # AK 2022-06-06 n  29  63 103  Qaim 1996
22671002B 1 # AK 2022-06-06 n  29  63 103  Qaim 1996
23033002  1 # AK 2022-06-06 n  29  63 103  Takamiya 2008
23033003  1 # AK 2022-06-06 n  29  63 103  Takamiya 2008
30656025  1 # AK 2022-06-06 n  29  65 004  ShiXiaminn 1982
10022015  1 # AK 2022-06-06 n  29  65 016  Barrall 1969
10776024  1 # AK 2022-06-06 n  29  65 016  Sigg 1976
11268005  1 # AK 2022-06-06 n  29  65 016  Mccrary 1960
11274036  1 # AK 2022-06-06 n  29  65 016  Paul 1953
11328013  1 # AK 2022-06-06 n  29  65 016  Rayburn 1961
11474008  1 # AK 2022-06-06 n  29  65 016  Forbes 1952
11484013  1 # AK 2022-06-06 n  29  65 016  Poularikas 1959
11536006  1 # AK 2022-06-06 n  29  65 016  Clator 1969
11645007  1 # AK 2022-06-06 n  29  65 016  Prestwood 1961
11776006  1 # AK 2022-06-06 n  29  65 016  Santry 1966
11776007  1 # AK 2022-06-06 n  29  65 016  Santry 1966
11780003  1 # AK 2022-06-06 n  29  65 016  Rayburn 1962
12950004  1 # AK 2022-06-06 n  29  65 016  Ghanbari 1986
12950005  1 # AK 2022-06-06 n  29  65 016  Ghanbari 1986
12956007  1 # AK 2022-06-06 n  29  65 016  Spangler 1975
12969019  1 # AK 2022-06-06 n  29  65 016  Meadows 1987
20198012  1 # AK 2022-06-06 n  29  65 016  Nagel 1966
20198013  1 # AK 2022-06-06 n  29  65 016  Nagel 1966
20386003  1 # AK 2022-06-06 n  29  65 016  Paulsen 1965
20416082  1 # AK 2022-06-06 n  29  65 016  Frehaut 1980
20536009  1 # AK 2022-06-06 n  29  65 016  Qaim 1972
20611008  1 # AK 2022-06-06 n  29  65 016  Mannhart 1975
20772006  1 # AK 2022-06-06 n  29  65 016  Ryves 1978
20799015  1 # AK 2022-06-06 n  29  65 016  Robertson 1973
20815017  1 # AK 2022-06-06 n  29  65 016  Vonach 1968
20835005  1 # AK 2022-06-06 n  29  65 016  Bormann 1969
20888006  1 # AK 2022-06-06 n  29  65 016  Bonazzola 1964
20890006  1 # AK 2022-06-06 n  29  65 016  Cuzzocrea 1968
20930003  1 # AK 2022-06-06 n  29  65 016  Crumpton 1969
21343004  1 # AK 2022-06-06 n  29  65 016  Bormann 1963
21352009  1 # AK 2022-06-06 n  29  65 016  Pollehn 1961
21419007  1 # AK 2022-06-06 n  29  65 016  Depraz 1960
21509004  1 # AK 2022-06-06 n  29  65 016  Mogharrab 1972
21912002  1 # AK 2022-06-06 n  29  65 016  Winkler 1983
22089050  1 # AK 2022-06-06 n  29  65 016  Ikeda 1988
22338014  1 # AK 2022-06-06 n  29  65 016  Ercan 1991
22547004  1 # AK 2022-06-06 n  29  65 016  Ikeda 1994
22976027  1 # AK 2022-06-06 n  29  65 016  Mannhart 2007
30033009  1 # AK 2022-06-06 n  29  65 016  Csikai 1967
30038008  1 # AK 2022-06-06 n  29  65 016  Csikai 1965
30264015  1 # AK 2022-06-06 n  29  65 016  Araminowicz 1973
30562018  1 # AK 2022-06-06 n  29  65 016  Ngoc 1980
30612008  1 # AK 2022-06-06 n  29  65 016  Chatterjee 1969
30640006  1 # AK 2022-06-06 n  29  65 016  Csikai 1982
31039005  1 # AK 2022-06-06 n  29  65 016  Weigold 1960
31107005  1 # AK 2022-06-06 n  29  65 016  Glover 1962
31449009  1 # AK 2022-06-06 n  29  65 016  Molla 1994
31598003  1 # AK 2022-06-06 n  29  65 016  Hafiz 2007
31600006  0 # AK 2022-06-06 n  29  65 016  Harunarrashid 2006
41614032  1 # AK 2022-06-06 n  29  65 016  Filatenkov 2016
10776005  1 # AK 2022-06-06 n  29  65 103  Sigg 1976
11474007  1 # AK 2022-06-06 n  29  65 103  Forbes 1952
11484012  1 # AK 2022-06-06 n  29  65 103  Poularikas 1959
11536004  1 # AK 2022-06-06 n  29  65 103  Clator 1969
11550007  1 # AK 2022-06-06 n  29  65 103  Scalan 1958
11590019  1 # AK 2022-06-06 n  29  65 103  Bramlitt 1963
11776002  1 # AK 2022-06-06 n  29  65 103  Santry 1966
11776003  1 # AK 2022-06-06 n  29  65 103  Santry 1966
11776004  1 # AK 2022-06-06 n  29  65 103  Santry 1966
12969018  1 # AK 2022-06-06 n  29  65 103  Meadows 1987
20721056  1 # AK 2022-06-06 n  29  65 103  Molla 1977
20772008  1 # AK 2022-06-06 n  29  65 103  Ryves 1978
20799016  1 # AK 2022-06-06 n  29  65 103  Robertson 1973
20888005  1 # AK 2022-06-06 n  29  65 103  Bonazzola 1964
21343008  1 # AK 2022-06-06 n  29  65 103  Bormann 1963
21352010  1 # AK 2022-06-06 n  29  65 103  Pollehn 1961
21419008  1 # AK 2022-06-06 n  29  65 103  Depraz 1960
21999015  1 # AK 2022-06-06 n  29  65 103  Pepelnik 1986
22089051  1 # AK 2022-06-06 n  29  65 103  Ikeda 1988
22338015  1 # AK 2022-06-06 n  29  65 103  Ercan 1991
22641005  1 # AK 2022-06-06 n  29  65 103  Shimitsu 2000
22703009  1 # AK 2022-06-06 n  29  65 103  Uwamino 1992
22837010  1 # AK 2022-06-06 n  29  65 103  Shimizu 2004
22976026  1 # AK 2022-06-06 n  29  65 103  Mannhart 2007
23032008  0 # AK 2022-06-06 n  29  65 103  Furuta 2008
30062003  1 # AK 2022-06-06 n  29  65 103  Mitra 1967
30263010  1 # AK 2022-06-06 n  29  65 103  Dresler 1973
30336019  1 # AK 2022-06-06 n  29  65 103  Prasad 1971
30562017  1 # AK 2022-06-06 n  29  65 103  Ngoc 1980
30707014  1 # AK 2022-06-06 n  29  65 103  Gupta 1985
31161006  0 # AK 2022-06-06 n  29  65 103  Mukherjee 1961
31449008  0 # AK 2022-06-06 n  29  65 103  Molla 1994
31600005  1 # AK 2022-06-06 n  29  65 103  Harunarrashid 2006
400090021 1 # AK 2022-06-06 n  29  65 103  Vinitskaya 1967
40136014  0 # AK 2022-06-06 n  29  65 103  Maslov 1974
41614031  1 # AK 2022-06-06 n  29  65 103  Filatenkov 2016
10431056  0 # AK 2022-06-06 n  66 156 016  Bari 1971
12131002  0 # AK 2022-06-06 n  66 156 016  Oms 1968
20541040  1 # AK 2022-06-06 n  66 156 016  Qaim 1974
31763011  1 # AK 2022-06-06 n  66 156 016  XiangzhongKongg 1997
32233002  1 # AK 2022-06-06 n  66 156 016  Dzysiuk 2012
32733002  1 # AK 2022-06-06 n  66 156 016  JunhuaLuoo 2016
32233006  1 # AK 2022-06-06 n  66 156 103  Dzysiuk 2012
10431057  0 # AK 2022-06-06 n  66 158 016  Bari 1971
12131003  0 # AK 2022-06-06 n  66 158 016  Oms 1968
20541041  1 # AK 2022-06-06 n  66 158 016  Qaim 1974
31763012  1 # AK 2022-06-06 n  66 158 016  XiangzhongKongg 1997
32233003  1 # AK 2022-06-06 n  66 158 016  Dzysiuk 2012
32733003  1 # AK 2022-06-06 n  66 158 016  JunhuaLuoo 2016
22658012  0 # AK 2022-06-06 n  66 158 103  Ikeda 1996
32670002  1 # AK 2022-06-06 n  66 158 103  JunhuaLuoo 2009
20541042  1 # AK 2022-06-06 n  66 160 016  Qaim 1974
20802006  1 # AK 2022-06-06 n  66 160 016  Dilg 1968
20509018  0 # AK 2022-06-06 n  66 160 103  Havlik 1971
20716018  1 # AK 2022-06-06 n  66 160 103  Qaim 1976
31497012  1 # AK 2022-06-06 n  66 160 103  XIANGZHONGKONGG 1998
32233017  1 # AK 2022-06-06 n  66 160 103  Dzysiuk 2012
32670004  0 # AK 2022-06-06 n  66 160 103  JunhuaLuoo 2009
20716019  1 # AK 2022-06-06 n  66 161 103  Qaim 1976
12131004  0 # AK 2022-06-06 n  66 162 103  Oms 1968
20716011  1 # AK 2022-06-06 n  66 162 103  Qaim 1976
22391007  1 # AK 2022-06-06 n  66 162 103  Sakane 1997
30674002  1 # AK 2022-06-06 n  66 162 103  Antov 1983
31497013  1 # AK 2022-06-06 n  66 162 103  XIANGZHONGKONGG 1998
32735002  0 # AK 2022-06-06 n  66 162 103  JunhuaLuoo 2016
12131005  1 # AK 2022-06-06 n  66 163 103  Oms 1968
20716012  1 # AK 2022-06-06 n  66 163 103  Qaim 1976
22391008  1 # AK 2022-06-06 n  66 163 103  Sakane 1997
31497014  1 # AK 2022-06-06 n  66 163 103  XIANGZHONGKONGG 1998
32233018  1 # AK 2022-06-06 n  66 163 103  Dzysiuk 2012
32735003  1 # AK 2022-06-06 n  66 163 103  JunhuaLuoo 2016
20716013  1 # AK 2022-06-06 n  66 164 103  Qaim 1976
22391009  1 # AK 2022-06-06 n  66 164 103  Sakane 1997
22393015  1 # AK 2022-06-06 n  66 164 103  Kasugai 1997
10431058  0 # AK 2022-06-06 n  68 162 016  Bari 1971
20509020  1 # AK 2022-06-06 n  68 162 016  Havlik 1971
20541047  1 # AK 2022-06-06 n  68 162 016  Qaim 1974
20860002  1 # AK 2022-06-06 n  68 162 016  Liljavirta 1978
23418002  1 # AK 2022-06-06 n  68 162 016  Georgali 2018
30051012  1 # AK 2022-06-06 n  68 162 016  Ramaprasad 1969
30491007  1 # AK 2022-06-06 n  68 162 016  Lakshmanadas 1974
31497003  1 # AK 2022-06-06 n  68 162 016  XIANGZHONGKONGG 1998
32233020  1 # AK 2022-06-06 n  68 162 016  Dzysiuk 2012
32693002  1 # AK 2022-06-06 n  68 162 016  JunhuaLuoo 2011
32233007  1 # AK 2022-06-06 n  68 162 103  Dzysiuk 2012
20541048  1 # AK 2022-06-06 n  68 164 016  Qaim 1974
20860003  1 # AK 2022-06-06 n  68 164 016  Liljavirta 1978
32233021  1 # AK 2022-06-06 n  68 164 016  Dzysiuk 2012
32693003  1 # AK 2022-06-06 n  68 164 016  JunhuaLuoo 2011
12033042  0 # AK 2022-06-06 n  68 166 016  Wille 1960
20541049  1 # AK 2022-06-06 n  68 166 016  Qaim 1974
20802009  1 # AK 2022-06-06 n  68 166 016  Dilg 1968
20860004  1 # AK 2022-06-06 n  68 166 016  Liljavirta 1978
32233022  1 # AK 2022-06-06 n  68 166 103  Dzysiuk 2012
12033043  1 # AK 2022-06-06 n  68 167 103  Wille 1960
20860006  1 # AK 2022-06-06 n  68 167 103  Liljavirta 1978
30336038  1 # AK 2022-06-06 n  68 167 103  Prasad 1971
30471003  0 # AK 2022-06-06 n  68 167 103  Lakshmanadas 1978
31497016  1 # AK 2022-06-06 n  68 167 103  XIANGZHONGKONGG 1998
32233023  1 # AK 2022-06-06 n  68 167 103  Dzysiuk 2012
12033046  0 # AK 2022-06-06 n  68 168 103  Wille 1960
20716014  1 # AK 2022-06-06 n  68 168 103  Qaim 1976
20860007  1 # AK 2022-06-06 n  68 168 103  Liljavirta 1978
22393016  1 # AK 2022-06-06 n  68 168 103  Kasugai 1997
31497017  1 # AK 2022-06-06 n  68 168 103  XIANGZHONGKONGG 1998
32233024  1 # AK 2022-06-06 n  68 168 103  Dzysiuk 2012
326930051 1 # AK 2022-06-06 n  68 168 103  JunhuaLuoo 2011
12033049  0 # AK 2022-06-06 n  68 170 016  Wille 1960
20058003  1 # AK 2022-06-06 n  68 170 016  Spenke 1964
20416087  1 # AK 2022-06-06 n  63 151 016  Frehaut 1980
20541023  1 # AK 2022-06-06 n  63 151 016  Qaim 1974
31406003  0 # AK 2022-06-06 n  63 151 016  LuHanlinn 1991
327790023 0 # AK 2022-06-06 n  63 151 016  JunhuaLuoo 2018
41614169  1 # AK 2022-06-06 n  63 151 016  Filatenkov 2016
20541027  0 # AK 2022-06-06 n  63 153 016  Qaim 1974
22637069  0 # AK 2022-06-06 n  63 153 016  Konno 1993
22658010  0 # AK 2022-06-06 n  63 153 016  Ikeda 1996
31406004  1 # AK 2022-06-06 n  63 153 016  LuHanlinn 1991
32622003  1 # AK 2022-06-06 n  63 153 016  WangYongchangg 1992
327720024 1 # AK 2022-06-06 n  63 153 016  JunhuaLuoo 2017
327720025 1 # AK 2022-06-06 n  63 153 016  JunhuaLuoo 2017
41614172  0 # AK 2022-06-06 n  63 153 016  Filatenkov 2016
41614173  1 # AK 2022-06-06 n  63 153 016  Filatenkov 2016
12872007  1 # AK 2022-06-06 n  63 153 103  Bari 1982
20716017  1 # AK 2022-06-06 n  63 153 103  Qaim 1976
21213003  0 # AK 2022-06-06 n  63 153 103  Pruys 1975
21440018  0 # AK 2022-06-06 n  63 153 103  Coleman 1959
22637070  1 # AK 2022-06-06 n  63 153 103  Konno 1993
31763003  1 # AK 2022-06-06 n  63 153 103  XiangzhongKongg 1997
40036004  1 # AK 2022-06-06 n   9  19 004  Broder 1969
40247002  1 # AK 2022-06-06 n   9  19 004  Prokopec 1969
10022002  1 # AK 2022-06-06 n   9  19 016  Barrall 1969
10776014  1 # AK 2022-06-06 n   9  19 016  Sigg 1976
11097009  1 # AK 2022-06-06 n   9  19 016  Ashby 1958
11268003  1 # AK 2022-06-06 n   9  19 016  Mccrary 1960
11274005  1 # AK 2022-06-06 n   9  19 016  Paul 1953
11328003  1 # AK 2022-06-06 n   9  19 016  Rayburn 1961
11421002  1 # AK 2022-06-06 n   9  19 016  Menlove 1967
11780002  1 # AK 2022-06-06 n   9  19 016  Rayburn 1962
13524002  1 # AK 2022-06-06 n   9  19 016  Hartmann 1991
13524003  1 # AK 2022-06-06 n   9  19 016  Hartmann 1991
20198004  1 # AK 2022-06-06 n   9  19 016  Nagel 1966
20198005  1 # AK 2022-06-06 n   9  19 016  Nagel 1966
20278002  0 # AK 2022-06-06 n   9  19 016  Shiokawa 1968
20799003  1 # AK 2022-06-06 n   9  19 016  Robertson 1973
20815002  1 # AK 2022-06-06 n   9  19 016  Vonach 1968
20867003  1 # AK 2022-06-06 n   9  19 016  Ryves 1978
20887003  1 # AK 2022-06-06 n   9  19 016  Bormann 1965
20889003  1 # AK 2022-06-06 n   9  19 016  Pasquarelli 1967
20892004  1 # AK 2022-06-06 n   9  19 016  Picard 1965
20931002  1 # AK 2022-06-06 n   9  19 016  Crumpton 1969
21266003  1 # AK 2022-06-06 n   9  19 016  Cevolani 1962
21509006  1 # AK 2022-06-06 n   9  19 016  Mogharrab 1972
22089002  1 # AK 2022-06-06 n   9  19 016  Ikeda 1988
22093002  1 # AK 2022-06-06 n   9  19 016  Kimura 1990
30033019  1 # AK 2022-06-06 n   9  19 016  Csikai 1967
30038003  0 # AK 2022-06-06 n   9  19 016  Csikai 1965
30061002  1 # AK 2022-06-06 n   9  19 016  Chatterjee 1967
30264003  1 # AK 2022-06-06 n   9  19 016  Araminowicz 1973
30612003  1 # AK 2022-06-06 n   9  19 016  Chatterjee 1969
40715005  1 # AK 2022-06-06 n   9  19 016  Brill 1961
10776002  1 # AK 2022-06-06 n   9  19 103  Sigg 1976
108500022 1 # AK 2022-06-06 n   9  19 103  Smith 1981
11196005  1 # AK 2022-06-06 n   9  19 103  Kantele 1962
11274004  1 # AK 2022-06-06 n   9  19 103  Paul 1953
11395006  1 # AK 2022-06-06 n   9  19 103  Marion 1955
20887008  1 # AK 2022-06-06 n   9  19 103  Bormann 1965
20889004  1 # AK 2022-06-06 n   9  19 103  Pasquarelli 1967
20892002  0 # AK 2022-06-06 n   9  19 103  Picard 1965
20928002  1 # AK 2022-06-06 n   9  19 103  Bass 1966
21612002  1 # AK 2022-06-06 n   9  19 103  Hannappel 1979
21846009  1 # AK 2022-06-06 n   9  19 103  Schantl 1970
